Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Category,tkd
chembl3353408,,,520.04,2.0,5.15,25,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',600.0,nm,6.22,,,uo_0000065,11.96,0.23,1.07,6.32,0.0,chembl3389021,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3351341,1.0,scientific literature,j med chem,2014.0,chembl3307867,,,,0.6,1.0,del
chembl4090330,,,378.48,0.0,3.43,30a,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,ec50,'=',9813.0,nm,5.01,,,uo_0000065,13.23,0.24,1.58,6.56,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,9813.0,1.0,del
chembl3608432,,,427.49,0.0,2.02,15,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,ic50,'=',16.0,nm,7.8,,,uo_0000065,18.24,0.34,5.78,7.37,0.0,chembl4178361,inhibition of egfr exon 19 deletion mutant phosphorylation in human pc9 cells preincubated for 2 hrs followed by egf stimulation for 10 mins by sandwich elisa,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4177539,1.0,scientific literature,j med chem,2017.0,,,,,16.0,1.0,del
chembl5080676,,,479.59,0.0,3.14,7c,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)nc3C)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',11.61,nm,7.93,,,uo_0000065,16.55,0.31,4.8,7.06,0.0,chembl5046853,inhibition of egfr del19 (unknown origin) using flurogenic substrate in presence of atp by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5046228,1.0,scientific literature,eur j med chem,2022.0,,,inhibitor,,11.61,1.0,del
chembl2110732,dacomitinib anhydrous,4.0,469.95,1.0,5.16,5,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,ic50,'=',0.63,nm,9.2,,,uo_0000065,19.58,0.38,4.04,11.59,0.0,chembl2427714,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2424560,1.0,scientific literature,j med chem,2013.0,chembl3307867,,,,0.00063,1.0,del
chembl4520341,,,572.05,1.0,5.0,7g,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,ec50,'=',44.0,nm,7.36,,,uo_0000065,12.86,0.26,2.36,6.58,0.0,chembl4382302,inhibition of egfr exon19 deletion mutant (unknown origin) transfected in mouse baf3 cells assessed as reduction in cell viability after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,baf3,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4382192,1.0,scientific literature,eur j med chem,2017.0,chembl3307634,,,,44.0,1.0,del
chembl3814825,,,519.61,1.0,4.32,5,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1,ec50,'=',9.0,nm,8.05,,,uo_0000065,15.48,0.28,3.73,6.72,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,0.009,1.0,del
chembl5190513,,,375.79,0.0,3.95,18,Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,ic50,'=',1026.7,nm,5.99,,,uo_0000065,15.94,0.31,2.04,9.14,0.0,chembl5153035,inhibition of egfr (unknown origin) del19 mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,1026.7,1.0,del
chembl4216784,,,440.94,0.0,4.01,4,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,ic50,'=',1800.0,nm,5.75,,,uo_0000065,13.03,0.25,1.73,6.47,0.0,chembl4179474,inhibition of egfr e746_a750 deletion mutant in human pc9 cells assessed as reduction in cell viability after 72 hrs by mtt assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4177590,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,1.8,1.0,del
chembl3813756,,,537.6,1.0,4.46,10,C=CC(=O)Nc1ccc(F)c(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1,ec50,'=',43.0,nm,7.37,,,uo_0000065,13.7,0.25,2.91,6.15,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,0.043,1.0,del
chembl4068839,,,489.97,0.0,4.05,19; chmfl-egfr-202,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,gi50,'=',4.0,nm,,,,uo_0000065,,,,,0.0,chembl4050432,inhibition of full length egfr exon 19 deletion mutant (unknown origin) expressed in mouse baf3 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,0.004,1.0,del
chembl2426287,,,476.97,1.0,5.09,14,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,ic50,'=',85.0,nm,7.07,,,uo_0000065,14.82,0.28,1.98,7.43,0.0,chembl2427714,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2424560,1.0,scientific literature,j med chem,2013.0,chembl3307867,,,,0.085,1.0,del
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',0.5,nm,9.3,,,uo_0000065,18.62,0.34,4.79,10.62,1.0,chembl5153035,inhibition of egfr (unknown origin) del19 mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,0.5,1.0,del
chembl5087994,,,505.63,1.0,3.77,7s,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,ic50,'=',625.4,nm,6.2,,,uo_0000065,12.27,0.23,2.43,5.52,0.0,chembl5046853,inhibition of egfr del19 (unknown origin) using flurogenic substrate in presence of atp by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5046228,1.0,scientific literature,eur j med chem,2022.0,,,inhibitor,,625.4,1.0,del
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,5; azd9291,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,gi50,'=',2.0,nm,,,,uo_0000065,,,,,0.0,chembl4050424,inhibition of egfr exon 19 deletion mutant in human pc9 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,0.002,1.0,del
chembl4068839,,,489.97,0.0,4.05,19; chmfl-egfr-202,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,gi50,'=',4.0,nm,,,,uo_0000065,,,,,0.0,chembl4050424,inhibition of egfr exon 19 deletion mutant in human pc9 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,0.004,1.0,del
chembl3813995,,,533.64,1.0,4.38,18,C=CC(=O)Nc1ccc(Cn2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)cc1,ec50,'=',5060.0,nm,5.3,,,uo_0000065,9.92,0.18,0.92,4.42,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,5.06,1.0,del
chembl3814219,,,533.64,1.0,4.38,16,C=CC(=O)Nc1ccccc1Cn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,ec50,'=',3.0,nm,8.52,,,uo_0000065,15.97,0.29,4.14,7.12,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,0.003,1.0,del
chembl5180914,,,449.87,0.0,3.98,9f,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,ic50,'=',1.3,nm,8.89,,,uo_0000065,19.75,0.39,4.91,10.58,0.0,chembl5153035,inhibition of egfr (unknown origin) del19 mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,1.3,1.0,del
chembl5205073,,,387.82,0.0,3.82,3b,COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3,ic50,'=',509.3,nm,6.29,,,uo_0000065,16.23,0.32,2.47,8.42,0.0,chembl5153035,inhibition of egfr (unknown origin) del19 mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,509.3,1.0,del
chembl2426279,,,483.58,0.0,4.25,9,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,ic50,'=',15.0,nm,7.82,,,uo_0000065,16.18,0.3,3.57,7.95,0.0,chembl3389021,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3351341,1.0,scientific literature,j med chem,2014.0,chembl3307867,,,,0.015,1.0,del
chembl3814884,,,547.67,2.0,5.1,26,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C(C)C)CC5)c4)cnc3N)nc3ccccc32)c1,ec50,'=',9.0,nm,8.05,,,uo_0000065,14.69,0.27,2.95,6.72,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,0.009,1.0,del
chembl4061043,,,534.66,2.0,6.26,6a,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc5ccccc5c4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',2348.0,nm,5.63,,,uo_0000065,10.53,0.19,-0.63,6.58,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,2348.0,1.0,del
chembl4210237,,,494.98,0.0,4.55,2,C=CC(=O)Nc1ccccc1Oc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,ic50,'=',8420.0,nm,5.08,,,uo_0000065,10.25,0.2,0.52,5.52,0.0,chembl4179474,inhibition of egfr e746_a750 deletion mutant in human pc9 cells assessed as reduction in cell viability after 72 hrs by mtt assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4177590,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,8.42,1.0,del
chembl3814957,,,537.6,1.0,4.46,11,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1F,ec50,'=',26.0,nm,7.58,,,uo_0000065,14.11,0.26,3.13,6.33,0.0,chembl3817138,inhibition of egfr exon19 deletion activating mutant autophosphorylation in human pc9 cells incubated for 2 hrs by elisa,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3813644,1.0,scientific literature,acs med chem lett,2016.0,chembl3307867,,,,0.026,1.0,del
chembl4448107,,,585.71,1.0,4.42,7b,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,ec50,'=',5.0,nm,8.3,,,uo_0000065,14.17,0.28,3.88,6.45,0.0,chembl4382302,inhibition of egfr exon19 deletion mutant (unknown origin) transfected in mouse baf3 cells assessed as reduction in cell viability after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,baf3,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4382192,1.0,scientific literature,eur j med chem,2017.0,chembl3307634,,,,5.0,1.0,del
chembl4071463,,,502.59,2.0,5.24,6i,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',97.0,nm,7.01,,,uo_0000065,13.95,0.26,1.77,8.2,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,97.0,1.0,del
chembl2426378,,,505.6,1.0,3.34,19,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc([S+](C)[O-])c(-c2cnn3ccccc23)n1,ic50,'=',1300.0,nm,5.89,,,uo_0000065,11.64,0.22,2.55,4.92,0.0,chembl2427714,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl2424560,1.0,scientific literature,j med chem,2013.0,chembl3307867,,,,1.3,1.0,del
chembl4203804,,,482.97,0.0,4.38,26,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,ic50,'=',3080.0,nm,5.51,,,uo_0000065,11.41,0.22,1.13,6.0,0.0,chembl4179474,inhibition of egfr e746_a750 deletion mutant in human pc9 cells assessed as reduction in cell viability after 72 hrs by mtt assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4177590,1.0,scientific literature,bioorg med chem lett,2017.0,,,,,3.08,1.0,del
chembl5195531,,,399.88,1.0,5.37,8d,COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,ic50,'=',19.6,nm,7.71,,,uo_0000065,19.28,0.38,2.34,11.77,0.0,chembl5153035,inhibition of egfr (unknown origin) del19 mutant preincubated with compound 30 mins followed atp addition incubated for 30 mins by htrf kinease tk assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5150044,1.0,scientific literature,j med chem,2022.0,,time = 1.0 hr,inhibitor,,19.6,1.0,del
chembl5082074,,,669.63,2.0,6.92,7f,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1,ic50,'=',142.8,nm,6.84,,,uo_0000065,10.22,0.21,-0.07,6.87,0.0,chembl5046853,inhibition of egfr del19 (unknown origin) using flurogenic substrate in presence of atp by htrf assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5046228,1.0,scientific literature,eur j med chem,2022.0,,,inhibitor,,142.8,1.0,del
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,5; azd9291,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,gi50,'=',1.0,nm,,,,uo_0000065,,,,,0.0,chembl4050432,inhibition of full length egfr exon 19 deletion mutant (unknown origin) expressed in mouse baf3 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,0.001,1.0,del
chembl4847264,,,484.56,0.0,3.95,12i,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1,ic50,'=',2.0,nm,8.7,,,uo_0000065,17.95,0.33,4.75,6.99,0.0,chembl4829485,inhibition of wild type egfr del e746/a750 mutant (unknown origin) pretreated with substrate for 10 mins followed by atp addition measured after 60 mins by mobility shift assay,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4828722,1.0,scientific literature,eur j med chem,2021.0,,time = 1.0 hr,inhibitor,,2.0,1.0,del
chembl4060039,,,534.66,2.0,6.26,6b,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',121.0,nm,6.92,,,uo_0000065,12.94,0.24,0.66,8.09,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,121.0,1.0,del
chembl4068839,,,489.97,0.0,4.05,19; chmfl-egfr-202,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1,gi50,'=',15.0,nm,,,,uo_0000065,,,,,0.0,chembl4050469,inhibition of egfr exon 19 deletion mutant in human hcc827 cells assessed as growth inhibition after 72 hrs by celltiter-glo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4049404,1.0,scientific literature,j med chem,2017.0,,,,,0.015,1.0,del
chembl3353410,osimertinib,4.0,499.62,0.0,4.51,osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ec50,'<',14.0,nm,,,,uo_0000065,,,,,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,14.0,1.0,del
chembl4079501,,,485.59,0.0,4.5,6f,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccncc4)ccc23)c(OC)cc1N(C)CCN(C)C,ec50,'=',106.0,nm,6.97,,,uo_0000065,14.36,0.26,2.47,7.09,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,106.0,1.0,del
chembl5633067,,,467.48,0.0,3.02,26,COCCOc1cc2ncnc(Nc3cccc(OS(=O)(=O)F)c3)c2cc1OCCOC,ic50,'<',0.05,nm,,,,uo_0000065,,,,,0.0,chembl5626878,inhibition of egfr del19 mutant (unknown origin) by kinomescan analysis,b,bao_0000357,single protein format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl5625196,1.0,scientific literature,eur j med chem,2023.0,,,inhibitor,,0.05,1.0,del
chembl4065517,,,410.52,0.0,3.66,31b,CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,ec50,'>',30000.0,nm,,,,uo_0000065,,,,,0.0,chembl4009503,inhibition of egfr dele746_a750 mutant in human hcc827 cells assessed as reduction in cell viability after 96 hrs by celltiterglo assay,b,bao_0000219,cell-based format,homo sapiens,,,,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4007434,1.0,scientific literature,j med chem,2017.0,,,,,30000.0,1.0,del
chembl3353411,,,485.59,0.0,4.5,27,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,ic50,'=',2000.0,nm,5.7,,,uo_0000065,11.74,0.22,1.2,5.79,0.0,chembl3389021,inhibition of egfr exon 19 deletion activating mutant phosphorylation in human pc9 cells after 2 hrs by fluorescence assay,b,bao_0000219,cell-based format,homo sapiens,,,pc-9,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl3351341,1.0,scientific literature,j med chem,2014.0,chembl3307867,,,,2.0,1.0,del
chembl4558227,,,555.6,1.0,4.48,7f,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,ec50,'=',157.0,nm,6.8,,,uo_0000065,12.25,0.24,2.32,6.09,0.0,chembl4382302,inhibition of egfr exon19 deletion mutant (unknown origin) transfected in mouse baf3 cells assessed as reduction in cell viability after 72 hrs by mts assay,b,bao_0000219,cell-based format,homo sapiens,,,baf3,,,,undefined mutation,chembl203,epidermal growth factor receptor,homo sapiens,single protein,chembl4382192,1.0,scientific literature,eur j med chem,2017.0,chembl3307634,,,,157.0,1.0,del
